"","colony","location","vid","day","date","time","zt","frame","section","maze_count"
"1183",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"i",1
"1184",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"h",2
"1185",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"a",1
"1186",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"j",1
"1187",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"dd",4
"1188",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"ee",1
"1189",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"t",1
"1190",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"q",1
"1191",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"g",1
"1192",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"o",2
"1193",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"e",1
"1194",13,"maze","GH01357",1,2020-01-21,"1:30am",7.5,566,"d",3
"1195",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"bb",1
"1196",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"a",1
"1197",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"cc",2
"1198",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"3",1
"1199",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"dd",2
"1200",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"t",1
"1201",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"j",1
"1202",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"h",1
"1203",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"u",1
"1204",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"d",1
"1205",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"v",3
"1206",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"10",2
"1207",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"s",2
"1208",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"o",1
"1209",13,"maze","GH01357",1,2020-01-21,"2am",8,596,"e",1
"1210",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"aa",3
"1211",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"bb",1
"1212",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"i",1
"1213",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"a",1
"1214",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"h",2
"1215",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"14",1
"1216",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"13",1
"1217",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"dd",2
"1218",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"b",1
"1219",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"ff",1
"1220",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"j",4
"1221",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"12",2
"1222",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"6",1
"1223",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"w",1
"1224",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"v",1
"1225",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"o",1
"1226",13,"maze","GH01357",1,2020-01-21,"2:30am",8.5,626,"s",2
"1227",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"aa",1
"1228",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"bb",1
"1229",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"a",1
"1230",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"dd",1
"1231",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"b",2
"1232",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"h",2
"1233",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"q",1
"1234",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"12",1
"1235",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"l",1
"1236",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"k",2
"1237",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"w",2
"1238",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"o",4
"1239",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"r",3
"1240",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"9",1
"1241",13,"maze","GH01357",1,2020-01-21,"3am",9,656,"d",1
"1242",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"bb",4
"1243",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"a",1
"1244",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"cc",2
"1245",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"ee",3
"1246",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"i",1
"1247",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"h",3
"1248",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"q",1
"1249",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"l",3
"1250",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"t",1
"1251",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"6",1
"1252",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"w",2
"1253",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"n",1
"1254",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"11",1
"1255",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"v",1
"1256",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"o",2
"1257",13,"maze","GH01357",1,2020-01-21,"3:30am",9.5,686,"d",1
"1258",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"aa",1
"1259",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"bb",1
"1260",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"cc",2
"1261",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"j",2
"1262",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"12",1
"1263",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"q",1
"1264",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"i",1
"1265",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"h",2
"1266",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"g",1
"1267",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"s",1
"1268",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"o",1
"1269",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"9",1
"1270",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"e",1
"1271",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"dd",1
"1272",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"ee",2
"1273",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"k",1
"1274",13,"maze","GH01357",1,2020-01-21,"4am",10,716,"6",1
"1275",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"aa",3
"1276",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"i",2
"1277",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"bb",4
"1278",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"a",2
"1279",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"cc",1
"1280",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"b",3
"1281",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"ee",3
"1282",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"t",1
"1283",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"h",1
"1284",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"g",2
"1285",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"f",1
"1286",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"c",1
"1287",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"d",1
"1288",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"o",4
"1289",13,"maze","GH01357",1,2020-01-21,"4:30am",10.5,746,"9",1
"1290",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"aa",5
"1291",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"bb",2
"1292",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"cc",2
"1293",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"4",1
"1294",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"5",1
"1295",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"ff",1
"1296",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"a",2
"1297",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"j",2
"1298",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"i",1
"1299",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"h",1
"1300",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"n",2
"1301",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"v",1
"1302",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"k",1
"1303",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"w",2
"1304",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"d",2
"1305",13,"maze","GH01357",1,2020-01-21,"5am",11,776,"o",1
"1306",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"aa",9
"1307",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"bb",7
"1308",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"2",1
"1309",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"cc",1
"1310",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"i",4
"1311",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"h",2
"1312",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"m",2
"1313",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"dd",3
"1314",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"b",1
"1315",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"ee",3
"1316",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"ff",1
"1317",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"n",1
"1318",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"15",1
"1319",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"l",1
"1320",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"s",1
"1321",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"o",1
"1322",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"w",1
"1323",13,"maze","GH01357",1,2020-01-21,"5:30am",11.5,806,"8",1
"1324",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"aa",3
"1325",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"1",1
"1326",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"bb",1
"1327",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"i",1
"1328",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"h",4
"1329",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"m",1
"1330",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"j",1
"1331",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"dd",2
"1332",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"ee",2
"1333",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"ff",2
"1334",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"k",1
"1335",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"11",1
"1336",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"n",1
"1337",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"s",1
"1338",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"p",1
"1339",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"g",1
"1340",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"w",1
"1341",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"u",2
"1342",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"8",3
"1343",13,"maze","GH01357",1,2020-01-21,"6am",12,836,"e",2
"1344",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"1",1
"1345",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"bb",2
"1346",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"a",2
"1347",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"cc",2
"1348",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"dd",1
"1349",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"b",1
"1350",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"ee",1
"1351",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"5",1
"1352",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"ff",1
"1353",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"t",1
"1354",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"6",1
"1355",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"n",1
"1356",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"o",1
"1357",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"e",1
"1358",13,"maze","GH01357",1,2020-01-21,"6:30am",12.5,866,"d",4
"1359",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"aa",4
"1360",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"i",1
"1361",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"bb",2
"1362",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"a",1
"1363",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"3",1
"1364",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"j",1
"1365",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"q",1
"1366",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"ee",1
"1367",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"ff",4
"1368",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"w",3
"1369",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"s",1
"1370",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"d",2
"1371",13,"maze","GH01357",1,2020-01-21,"7am",13,896,"e",1
"1372",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"aa",2
"1373",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"bb",1
"1374",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"a",2
"1375",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"cc",1
"1376",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"j",1
"1377",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"q",1
"1378",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"l",1
"1379",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"b",2
"1380",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"ee",4
"1381",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"ff",1
"1382",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"n",1
"1383",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"k",1
"1384",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"v",1
"1385",13,"maze","GH01357",1,2020-01-21,"7:30am",13.5,926,"d",1
"1386",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"aa",4
"1387",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"1",2
"1388",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"i",2
"1389",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"bb",2
"1390",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"cc",1
"1391",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"dd",2
"1392",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"ee",1
"1393",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"b",4
"1394",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"t",1
"1395",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"6",1
"1396",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"12",1
"1397",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"q",1
"1398",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"v",1
"1399",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"l",1
"1400",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"s",1
"1401",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"o",1
"1402",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"8",1
"1403",13,"maze","GH01357",1,2020-01-21,"8am",14,956,"d",1
"1404",13,"maze","GH01357",1,2020-01-21,"8:30am",14.5,986,"aa",1
"1405",13,"maze","GH01357",1,2020-01-21,"8:30am",14.5,986,"bb",9
"1406",13,"maze","GH01357",1,2020-01-21,"8:30am",14.5,986,"2",1
"1407",13,"maze","GH01357",1,2020-01-21,"8:30am",14.5,986,"cc",3
"1408",13,"maze","GH01357",1,2020-01-21,"8:30am",14.5,986,"a",1
"1409",13,"maze","GH01357",1,2020-01-21,"8:30am",14.5,986,"ff",1
"1410",13,"maze","GH01357",1,2020-01-21,"8:30am",14.5,986,"t",1
"1411",13,"maze","GH01357",1,2020-01-21,"8:30am",14.5,986,"n",2
"1412",13,"maze","GH01357",1,2020-01-21,"8:30am",14.5,986,"o",1
"1413",13,"maze","GH01357",1,2020-01-21,"8:30am",14.5,986,"s",1
"1414",13,"maze","GH01357",1,2020-01-21,"8:30am",14.5,986,"l",1
"1415",13,"maze","GH01357",1,2020-01-21,"9am",15,1016,"aa",3
"1416",13,"maze","GH01357",1,2020-01-21,"9am",15,1016,"bb",4
"1417",13,"maze","GH01357",1,2020-01-21,"9am",15,1016,"a",2
"1418",13,"maze","GH01357",1,2020-01-21,"9am",15,1016,"b",1
"1419",13,"maze","GH01357",1,2020-01-21,"9am",15,1016,"t",1
"1420",13,"maze","GH01357",1,2020-01-21,"9am",15,1016,"k",3
"1421",13,"maze","GH01357",1,2020-01-21,"9am",15,1016,"w",1
"1422",13,"maze","GH01357",1,2020-01-21,"9am",15,1016,"q",1
"1423",13,"maze","GH01357",1,2020-01-21,"9am",15,1016,"l",1
"1424",13,"maze","GH01357",1,2020-01-21,"9am",15,1016,"h",1
"1425",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"aa",2
"1426",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"bb",3
"1427",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"cc",2
"1428",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"a",2
"1429",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"j",1
"1430",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"ff",1
"1431",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"t",1
"1432",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"w",1
"1433",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"7",1
"1434",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"u",2
"1435",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"k",1
"1436",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"v",1
"1437",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"q",1
"1438",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"l",1
"1439",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"g",1
"1440",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"f",1
"1441",13,"maze","GH01357",1,2020-01-21,"9:30am",15.5,1046,"e",1
"1442",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"aa",3
"1443",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"bb",4
"1444",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"dd",3
"1445",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"4",1
"1446",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"b",2
"1447",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"ff",4
"1448",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"j",1
"1449",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"q",1
"1450",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"13",1
"1451",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"l",1
"1452",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"n",1
"1453",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"k",1
"1454",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"6",1
"1455",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"w",1
"1456",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"d",3
"1457",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"v",2
"1458",13,"maze","GH01357",1,2020-01-21,"10am",16,1076,"o",2
"1459",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"aa",3
"1460",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"1",1
"1461",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"i",2
"1462",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"bb",6
"1463",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"a",1
"1464",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"cc",4
"1465",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"dd",2
"1466",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"ee",3
"1467",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"b",1
"1468",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"n",1
"1469",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"l",1
"1470",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"w",2
"1471",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"d",5
"1472",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"o",2
"1473",13,"maze","GH01357",1,2020-01-21,"10:30am",16.5,1106,"e",1
"1474",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"aa",4
"1475",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"1",1
"1476",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"bb",3
"1477",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"a",2
"1478",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"i",3
"1479",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"m",3
"1480",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"q",2
"1481",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"3",1
"1482",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"dd",2
"1483",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"b",2
"1484",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"ee",2
"1485",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"ff",1
"1486",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"n",1
"1487",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"s",1
"1488",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"e",2
"1489",13,"maze","GH01357",1,2020-01-21,"11am",17,1136,"d",1
"1490",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"aa",2
"1491",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"bb",1
"1492",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"a",1
"1493",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"i",1
"1494",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"h",1
"1495",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"q",1
"1496",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"16",1
"1497",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"f",2
"1498",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"dd",4
"1499",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"b",3
"1500",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"ee",5
"1501",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"t",2
"1502",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"k",4
"1503",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"n",1
"1504",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"11",1
"1505",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"w",2
"1506",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"d",3
"1507",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"o",2
"1508",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"16",1
"1509",13,"maze","GH01357",1,2020-01-21,"11:30am",17.5,1166,"f",2
"1510",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"aa",1
"1511",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"bb",10
"1512",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"a",2
"1513",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"b",1
"1514",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"4",1
"1515",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"ee",7
"1516",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"5",1
"1517",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"t",2
"1518",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"l",4
"1519",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"s",2
"1520",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"16",1
"1521",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"f",1
"1522",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"o",2
"1523",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"e",1
"1524",13,"maze","GH01357",1,2020-01-21,"12pm",18,1196,"w",1
"1525",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"aa",4
"1526",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"1",1
"1527",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"i",4
"1528",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"bb",5
"1529",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"a",1
"1530",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"cc",3
"1531",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"dd",2
"1532",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"b",1
"1533",13,"maze","GH01357",1,2020-01-21,"12:30pm",18.5,1226,"ee",1
